asin,url,title,title_raw,clean_title,title_word_count,product_family,brand,brand_raw,stars,reviewsCount,price_value,price_currency,price_flag,category_root,category_leaf,breadcrumbs,description,description_length,popularity_score,product_type,is_tommee_tippee_brand,is_competitor_brand,is_compatible_accessory,is_core_bottle_listing,thumbnailImage,search_term
B09JZ3DCWJ,https://www.amazon.com/dp/B09JZ3DCWJ,"Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like for A Natural Latch, Soft Silicone, Medium Flow, 3+ Months, Pack of 6","Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like for A Natural Latch, Soft Silicone, Medium Flow, 3+ Months, Pack of 6","tommee tippee advanced anti-colic baby bottle nipples, breast-like for a natural latch, soft silicone, medium flow, 3+ months, pack of 6",21,"Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like for A Natural Latch, Soft Silicone, Medium Flow, 3+ Months",Tommee Tippee,Tommee Tippee,4.6,9096.0,12.99,$,mid,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Tommee Tippee baby bottle nipples are crafted from ultra-soft silicone to replicate the natural feel and flexibility of a breast. Available in a range of flow rates, our Natural Start and Advanced Anti-Colic bottle nipples let babies get a natural latch, plus they're easy to clean, and always BPA-free.",798,41.93221985198148,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41l74Kw5FdL._SY300_SX300_QL70_FMwebp_.jpg,
B0G54JMZGV,https://www.amazon.com/dp/B0G54JMZGV,"Tommee Tippee Silicone Coated Glass Baby Bottles for Feeding, 9 0z, Anti-Colic, 0+ Months, Slow Flow Breast-Like Nipple, Shatter-Proof Glass, BPA Free, Pack of 2","Tommee Tippee Silicone Coated Glass Baby Bottles for Feeding, 9 0z, Anti-Colic, 0+ Months, Slow Flow Breast-Like Nipple, Shatter-Proof Glass, BPA Free, Pack of 2","tommee tippee silicone coated glass baby bottles for feeding, 9 0z, anti-colic, 0+ months, slow flow breast-like nipple, shatter-proof glass, bpa free, pack of 2",25,"Tommee Tippee Silicone Coated Glass Baby Bottles for Feeding, 9 0z, Anti-Colic, 0+ Months, Slow Flow Breast-Like Nipple, Shatter-Proof Glass, BPA Free",Tommee Tippee,Tommee Tippee,4.8,61.0,29.01,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Our shatter-proof glass bottle with premium, soft-touch silicone finish offers added safety for baby and extra comfort for you. Made to last, the bottle's baby-safe borosilicate glass is scratch and stain resistant and doesn't release any harmful substances. Plus, its innovative easy-grip silicone coating helps prevent drops and breaks, while also being velvety smooth to hold. The glass wont absorb smells or flavors from the milk The glass won't shatter if it breaks when dropped Designed to help reduce nipple confusion, and make switching from breast to bottle and back again, easy 95% of babies accept a Tommee Tippee bottle* Built-in anti-colic valve thats proven to reduce air intake Self-sterilizing in 3 minutes in the microwave BPA, BPS and Phthalate free Dishwasher safe*To verify, please visit the Amazon product page",831,19.81024504821644,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31VxYqAZR4L._SY300_SX300_QL70_FMwebp_.jpg,
B0CQN1YNR6,https://www.amazon.com/dp/B0CQN1YNR6,"Tommee Tippee Advanced Anti-Colic 9 Oz BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby, Clear, Pack of 4","Tommee Tippee Advanced Anti-Colic 9 Oz BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby, Clear, Pack of 4","tommee tippee advanced anti-colic 9 oz bpa free baby bottles, newborn 0+ months, slow flow breast-like nipple, unique design keeps air away from milk and baby, clear, pack of 4",30,"Tommee Tippee Advanced Anti-Colic BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby",Tommee Tippee,Tommee Tippee,4.6,1021.0,26.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Our Natural Start and Advanced-Anti Colic baby bottles feature our signature breast-like silicone nipples that flex and stretch like a breast. Plus, they're specially designed to be sterilized in the microwave in only three minutes, helping you save time and effort. Smart solutions. Simpler parenting.",797,31.875777145512785,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41-LsWmaONL._SY300_SX300_QL70_FMwebp_.jpg,
B00K5KVC98,https://www.amazon.com/dp/B00K5KVC98,"Tommee Tippee Natural Start Anti-Colic 5 oz BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle and Breast, Pack of 4","Tommee Tippee Natural Start Anti-Colic 5 oz BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle and Breast, Pack of 4","tommee tippee natural start anti-colic 5 oz bpa free baby bottles, 0+ months, slow flow breast-like nipple, self sterilizing, designed for seamless transition between bottle and breast, pack of 4",30,"Tommee Tippee Natural Start Anti-Colic BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle and Breast",Tommee Tippee,Tommee Tippee,4.6,8867.0,25.32,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Our Natural Start and Advanced-Anti Colic baby bottles feature our signature breast-like silicone nipples that flex and stretch like a breast. Plus, they're specially designed to be sterilized in the microwave in only three minutes, helping you save time and effort. Smart solutions. Simpler parenting.",797,41.814941025386524,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41cQcqdvBjL._SY300_SX300_QL70_FMwebp_.jpg,
B00K5KVC7U,https://www.amazon.com/dp/B00K5KVC7U,"Tommee Tippee Natural Start Anti-Colic 9 oz BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle & Breast, Clear, Pack of 4","Tommee Tippee Natural Start Anti-Colic 9 oz BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle & Breast, Clear, Pack of 4","tommee tippee natural start anti-colic 9 oz bpa free baby bottles, 0+ months, slow flow breast-like nipple, self sterilizing, designed for seamless transition between bottle & breast, clear, pack of 4",31,"Tommee Tippee Natural Start Anti-Colic BPA Free Baby Bottles, 0+ Months, Slow Flow Breast-Like Nipple, Self Sterilizing, Designed for Seamless Transition Between Bottle & Breast",Tommee Tippee,Tommee Tippee,4.7,25753.0,24.89,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Our Natural Start and Advanced-Anti Colic baby bottles feature our signature breast-like silicone nipples that flex and stretch like a breast. Plus, they're specially designed to be sterilized in the microwave in only three minutes, helping you save time and effort. Smart solutions. Simpler parenting.",797,47.73482259901853,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/417vz6GZiuL._SY300_SX300_QL70_FMwebp_.jpg,
B08QLCN162,https://www.amazon.com/dp/B08QLCN162,"Tommee Tippee Insulated 9oz Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, Green & Teal, BPA Free, Pack of 2","Tommee Tippee Insulated 9oz Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, Green & Teal, BPA Free, Pack of 2","tommee tippee insulated 9oz sporty spout toddler water bottle, no spill, sippy cups for toddlers 1-3, two-piece valve helps stop spills, green & teal, bpa free, pack of 2",29,"Tommee Tippee Insulated Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, & , BPA Free",Tommee Tippee,Tommee Tippee,4.6,8487.0,12.49,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,41.61347992935156,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31XXaGkmyJL._SY300_SX300_QL70_FMwebp_.jpg,
B0DPHY9N7F,https://www.amazon.com/dp/B0DPHY9N7F,"Tommee Tippee Natural Start Baby Bottle, 11oz, Thicker Feed, Breast-Like Nipple for Babies 6 Months+, Green and Teal, 2 Count","Tommee Tippee Natural Start Baby Bottle, 11oz, Thicker Feed, Breast-Like Nipple for Babies 6 Months+, Green and Teal, 2 Count","tommee tippee natural start baby bottle, 11oz, thicker feed, breast-like nipple for babies 6 months+, green and teal, 2 count",20,"Tommee Tippee Natural Start Baby Bottle , Thicker Feed, Breast-Like Nipple for Babies 6 Months+, and , 2 Count",Tommee Tippee,Tommee Tippee,4.5,4230.0,13.47,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Our Natural Start and Advanced-Anti Colic baby bottles feature our signature breast-like silicone nipples that flex and stretch like a breast. Plus, they're specially designed to be sterilized in the microwave in only three minutes, helping you save time and effort. Smart solutions. Simpler parenting.",797,37.575871428240305,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/41iIZEBbYFL._SY300_SX300_QL70_FMwebp_.jpg,
B08J577DCN,https://www.amazon.com/dp/B08J577DCN,"Tommee Tippee Natural Start Anti Colic 9 oz BPA Free Silicone Baby Bottles, 0+ Months, Silicone Feels Like Mother's Skin, Slow Flow Breast-Like Nipple, Clear, Pack of 2","Tommee Tippee Natural Start Anti Colic 9 oz BPA Free Silicone Baby Bottles, 0+ Months, Silicone Feels Like Mother's Skin, Slow Flow Breast-Like Nipple, Clear, Pack of 2","tommee tippee natural start anti colic 9 oz bpa free silicone baby bottles, 0+ months, silicone feels like mother's skin, slow flow breast-like nipple, clear, pack of 2",28,"Tommee Tippee Natural Start Anti Colic BPA Free Silicone Baby Bottles, 0+ Months, Silicone Feels Like Mother's Skin, Slow Flow Breast-Like Nipple",Tommee Tippee,Tommee Tippee,4.6,2616.0,11.79,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"So, it’s our award-winning breast-like nipple that you and baby love, but now you can combine it with our most breast-like bottle. When you are looking for a bottle that is the next best thing to you, this is the one! Made from soft-feel silicone that allows the warmth of the milk to be felt by baby and the softness that feels like a breast so your baby will be comforted when you are not an option. Loved by moms and babies, our easy latch-on, breast-like nipple feels closer to skin and mimics the natural flex and movement of a mom's breast for a comfortable feeding. 95% of moms reported that their baby accepted the super soft silicone nipple with skin-like feel and would recommend to others. All Closer to Nature bottle nipples feature an anti-colic valve to prevent the symptoms of colic by ensuring your little one ingests more milk and less air. Together with the bottle’s sensitive valve, the wide bottle neck encourages your baby’s intuitive feeding action. Designed to be held in the most natural position during feeding, the compact shape of the bottle also allows baby to be closer to you. The anti-static silicone coating keeps the bottle clean and hygienic by repelling dust particles and won’t retain any stains and odors left behind by breast milk or formula. The wide neck bottle makes cleaning easy, and the bottles are suitable for use in the dishwasher, microwave, sterilizer and bottle warmer. Easy to assemble and guaranteed no leaks when feeding your baby with an included lid and travel disc to prevent spills or leaks when on the go. 100% BPA, PVC and Phthalate free for your ultimate reassurance. Our Soft Feel Silicone Bottles are only compatible with our range of Closer to Nature nipples - available in a range of flow rates to keep up with your growing baby. We recommend changing your bottle nipples every two months or if they get damaged, weak or bitten by tiny teeth.",1906,36.20100595163867,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31B4jAzkfeL._SY300_SX300_QL70_FMwebp_.jpg,
B009QXDE46,https://www.amazon.com/dp/B009QXDE46,"Comotomo Baby Bottle Double Pack, Green, 5oz","Comotomo Baby Bottle Double Pack, Green, 5oz","comotomo baby bottle double pack, green, 5oz",7,Comotomo Baby Bottle Double Pack,Comotomo,Comotomo,4.7,64332.0,22.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,52.037591589934195,baby_bottle,False,True,False,True,https://m.media-amazon.com/images/I/31iu8CTalQL._SY300_SX300_QL70_FMwebp_.jpg,
B0CQMDVQXS,https://www.amazon.com/dp/B0CQMDVQXS,"Tommee Tippee Sportee Water Bottle, for 12m+, 10oz, Pack of 3 Non-Spill Sippy Cups for Toddlers, Orange, Green and Blue, with Bite-Resistant Spout, Easy-Hold and BPA Free | for 12m+, Non-Spill, Sippy Cups, for Toddlers, Easy-Hold","Tommee Tippee Sportee Water Bottle, for 12m+, 10oz, Pack of 3 Non-Spill Sippy Cups for Toddlers, Orange, Green and Blue, with Bite-Resistant Spout, Easy-Hold and BPA Free | for 12m+, Non-Spill, Sippy Cups, for Toddlers, Easy-Hold","tommee tippee sportee water bottle, for 12m+, 10oz, pack of 3 non-spill sippy cups for toddlers, orange, green and blue, with bite-resistant spout, easy-hold and bpa free | for 12m+, non-spill, sippy cups, for toddlers, easy-hold",36,"Tommee Tippee Sportee Water Bottle, for 12m+ , Non-Spill Sippy Cups for Toddlers, , and , with Bite-Resistant Spout, Easy-Hold and BPA Free | for 12m+, Non-Spill, Sippy Cups, for Toddlers, Easy-Hold",Tommee Tippee,Tommee Tippee,4.4,1833.0,11.69,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,33.06272047239221,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41oZSjxrzqL._SY300_SX300_QL70_FMwebp_.jpg,
B09K4NQ38T,https://www.amazon.com/dp/B09K4NQ38T,"NUK Buzz Lightyear Active Cup, 10 Oz, 2-Pack – BPA Free, Spill Proof Sippy Cup","NUK Buzz Lightyear Active Cup, 10 Oz, 2-Pack – BPA Free, Spill Proof Sippy Cup","nuk buzz lightyear active cup, 10 oz, 2-pack – bpa free, spill proof sippy cup",15,"NUK Buzz Lightyear Active Cup , – BPA Free, Spill Proof Sippy Cup",Nuk,NUK,4.7,4030.0,14.99,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"NUK Active Sippy Cups will help you transition your child from bottle to cup with ease. This unique cup is perfect for children who are ready to drink from a cup without handles but prefer a soft spout that is gentle on their teeth and gums. All NUK Active Sippy Cups are ultra-lightweight with a convenient clip to make carrying easy for parents and kids. The cup is leak-proof, spill-proof, and break-proof guaranteed, keeping you happy and mess-free. The cup also includes a cap to help keep the spout clean and germ-free when you're on the go. NUK Active Sippy Cups are BPA free and dishwasher safe and recommended for ages 12m+.",633,39.018317886650685,cup,False,True,False,False,https://m.media-amazon.com/images/I/71w4pjcmL4L._AC_SY300_SX300_QL70_FMwebp_.jpg,
B0D182JGX2,https://www.amazon.com/dp/B0D182JGX2,"Tommee Tippee Baby Bottles, Natural Start Anti-Colic Baby Bottle with Slow Flow Breast-Like Nipple, 5oz, 0m+, Baby Feeding Essentials, Pack of 2","Tommee Tippee Baby Bottles, Natural Start Anti-Colic Baby Bottle with Slow Flow Breast-Like Nipple, 5oz, 0m+, Baby Feeding Essentials, Pack of 2","tommee tippee baby bottles, natural start anti-colic baby bottle with slow flow breast-like nipple, 5oz, 0m+, baby feeding essentials, pack of 2",22,"Tommee Tippee Baby Bottles, Natural Start Anti-Colic Baby Bottle with Slow Flow Breast-Like Nipple , 0m+, Baby Feeding Essentials",Tommee Tippee,Tommee Tippee,4.5,11.0,13.74,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Our most breast-like bottle, ever. Makes switching from breast to bottle and back again, easy. •Soft, silicone nipple, that flexes and stretches like a breast •Anti-colic valve, to keep gas away from baby’s tummy •100% leakproof with the lid (even when upside down) •It’s also BPA free",285,11.182079924046002,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41g8dehgxdL._SX300_SY300_QL70_FMwebp_.jpg,
B0DQ66K4JZ,https://www.amazon.com/dp/B0DQ66K4JZ,"Tommee Tippee Starter Weighted Straw Baby & Toddler 10oz Sippy Cup for 6 Months+, with Silicone Weighted Straw and Easy-Hold Handles, BPA Free, Blue & Green, Pack of 2","Tommee Tippee Starter Weighted Straw Baby & Toddler 10oz Sippy Cup for 6 Months+, with Silicone Weighted Straw and Easy-Hold Handles, BPA Free, Blue & Green, Pack of 2","tommee tippee starter weighted straw baby & toddler 10oz sippy cup for 6 months+, with silicone weighted straw and easy-hold handles, bpa free, blue & green, pack of 2",29,"Tommee Tippee Starter Weighted Straw Baby & Toddler Sippy Cup for 6 Months+, with Silicone Weighted Straw and Easy-Hold Handles, BPA Free, &",Tommee Tippee,Tommee Tippee,4.2,680.0,11.99,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,27.398961685827953,cup,True,False,False,False,https://m.media-amazon.com/images/I/31G6Yw1cKxL._SY300_SX300_QL70_FMwebp_.jpg,
B01MRPBMPH,https://www.amazon.com/dp/B01MRPBMPH,"Tommee Tippee Natural Start 14 Piece Baby Bottle, Travel Bottle Warmer & Pacifier Set, 5 BPA Free Bottles, 0+ months, 2 Newborn Pacifiers, 2 Extra Nipples, Removable Bottle Handles, Brush, Clear","Tommee Tippee Natural Start 14 Piece Baby Bottle, Travel Bottle Warmer & Pacifier Set, 5 BPA Free Bottles, 0+ months, 2 Newborn Pacifiers, 2 Extra Nipples, Removable Bottle Handles, Brush, Clear","tommee tippee natural start 14 piece baby bottle, travel bottle warmer & pacifier set, 5 bpa free bottles, 0+ months, 2 newborn pacifiers, 2 extra nipples, removable bottle handles, brush, clear",31,"Tommee Tippee Natural Start 14 Piece Baby Bottle, Travel Bottle Warmer & Pacifier Set, 5 BPA Free Bottles, 0+ months, 2 Newborn Pacifiers, 2 Extra Nipples, Removable Bottle Handles, Brush",Tommee Tippee,Tommee Tippee,4.7,1682.0,49.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Tommee Tippee - caring for parents since ‘65. Trusted by three generations of parents and caregivers, we have 60 years of expertise behind us. We know what works, what doesn’t, and what you (and your baby) really need. Our purpose? To liberate and amplify the intuition of newborn parents with empathetic design. Part of becoming a parent is realizing that often, things don't quite go to plan. That’s why we anticipate problems before they’ve even happened, and design smart solutions to help. Our Natural Start and Advanced-Anti Colic baby bottles feature our signature breast-like silicone nipples that flex and stretch like a breast. Plus, they're specially designed to be sterilized in the microwave in only three minutes, helping you save time and effort. Smart solutions. Simpler parenting.",797,34.91316601269679,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/41NYVlJqEDL._SY300_SX300_QL70_FMwebp_.jpg,
B0BQSXVS7Y,https://www.amazon.com/dp/B0BQSXVS7Y,"Tommee Tippee Insulated 9oz Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, Lilac & Plum, BPA Free, Pack of 2","Tommee Tippee Insulated 9oz Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, Lilac & Plum, BPA Free, Pack of 2","tommee tippee insulated 9oz sporty spout toddler water bottle, no spill, sippy cups for toddlers 1-3, two-piece valve helps stop spills, lilac & plum, bpa free, pack of 2",29,"Tommee Tippee Insulated Sporty Spout Toddler Water Bottle, No Spill, Sippy Cups for Toddlers 1-3, Two-Piece Valve Helps Stop Spills, Lilac & Plum, BPA Free",Tommee Tippee,Tommee Tippee,4.6,22369.0,13.99,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,46.0711898506272,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31PqtUa2-mL._SY300_SX300_QL70_FMwebp_.jpg,
B0BDNJV6KZ,https://www.amazon.com/dp/B0BDNJV6KZ,"Tommee Tippee Closer to Nature Baby Bottles, Woodland Friends | Breast-Like Nipple, Anti-Colic Valve (9oz, 3 Count)","Tommee Tippee Closer to Nature Baby Bottles, Woodland Friends | Breast-Like Nipple, Anti-Colic Valve (9oz, 3 Count)","tommee tippee closer to nature baby bottles, woodland friends | breast-like nipple, anti-colic valve (9oz, 3 count)",17,"Tommee Tippee Closer to Nature Baby Bottles, Woodland Friends | Breast-Like Nipple, Anti-Colic Valve ( , 3 Count)",Tommee Tippee,Tommee Tippee,4.6,224.0,19.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"With our award-winning** Closer to Nature baby bottle, switching between breast and bottle feeding has never been simpler. With our breast-like nipple and built-in anti-colic valve, it could just be the best thing for baby, since you! Inspired by mom, designed by experts.Loved by moms and babies, our easy latch-on, breast-like nipple feels closer to skin and mimics the natural flex and movement of a mom's breast for a comfortable feed. 95% of moms reported that their baby accepted the super soft silicone nipple with skin-like feel and would recommend to others. *All Closer to Nature bottle nipples feature an anti-colic valve to prevent the symptoms of colic by ensuring your little one ingests more milk and less air. Together with the bottle’s sensitive valve, the wide bottle neck encourages your baby’s intuitive feeding action. Designed to be held in the most natural position during feeding, the compact shape of the bottle also allows baby to be closer to you.Tommee Tippee Closer to Nature baby bottles are available in a wide range of sizes, colors and decorations. Nipples are available in a range of flow rates too, so the milk can flow faster as your baby gets hungrier!The wide neck bottle makes cleaning easy, and the bottles are suitable for use in the dishwasher, microwave and steam sterilisers. 100% BPA-free for complete peace of mind. Which flow rate do I need?We offer different flow rates to keep up with your growing baby. Every baby is different but as a guide we suggest slow flow for 0+ months, medium flow for 3+ months and fast flow for 6+ months. Closer to Nature nipples are only compatible with Closer to Nature bottles.How often should I replace the bottle nipples?We recommend changing your bottle nipples every two months and you should change them immediately if they're damaged or weak.*Based on 2021 study of 524 parents who use Tommee Tippee bottles** Made for moms March 2020",1921,24.91406185014033,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/41y48hAaseL._SY300_SX300_QL70_FMwebp_.jpg,
B0F99QRB3V,https://www.amazon.com/dp/B0F99QRB3V,"6 Pack Baby Bottle Handles for Tommee Tippee Baby Bottles, Easy Grip Bottle Holder for Newborn","6 Pack Baby Bottle Handles for Tommee Tippee Baby Bottles, Easy Grip Bottle Holder for Newborn","6 pack baby bottle handles for tommee tippee baby bottles, easy grip bottle holder for newborn",16,"Baby Bottle Handles for Tommee Tippee Baby Bottles, Easy Grip Bottle Holder for Newborn",Joyfeed,joyfeed,4.4,35.0,11.99,$,mid,Baby Products,Bottle Handles,Baby Products > Feeding > Bottle-Feeding > Bottle Handles,,0,15.767483329206884,bottle_set,True,False,True,True,https://m.media-amazon.com/images/I/31L-9GTZ+BL._SY300_SX300_QL70_FMwebp_.jpg,
B000UUO61Y,https://www.amazon.com/dp/B000UUO61Y,Tommee Tippee Closer To Nature Milk Powder Dispensers x 6,Tommee Tippee Closer To Nature Milk Powder Dispensers x 6,tommee tippee closer to nature milk powder dispensers x 6,10,Tommee Tippee Closer To Nature Milk Powder Dispensers x 6,Tommee Tippee,Tommee Tippee,4.6,10374.0,15.01,$,mid,Baby Products,Formula Dispensers & Mixers,Baby Products > Feeding > Bottle-Feeding > Formula Dispensers & Mixers,"Midnight biberon prep can be a challenge, but these powdered milk dispensers make it easy. Measure in advance, day or night, on-the-go. Each holds up to eight scoops of infant formula. Store filled in your Closer to Nature bottle for space-saving convenience and instant readiness. Six practical dispensers, perfect for home and diaper bag. Prepare on-demand, reduce waste, and maintain hygiene.",395,42.53690998745493,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/61r7AtaRxiL._AC_SY300_SX300_QL70_FMwebp_.jpg,
B0DQ663756,https://www.amazon.com/dp/B0DQ663756,"Tommee Tippee Insulated Flip Top Sporty Spill-Proof 11oz Toddler Water Bottle, Sippy Cups for Toddlers 1-3, Push-To-Open Lid Helps Keep Spout Clean, BPA Free, Blue and Red, Pack of 2","Tommee Tippee Insulated Flip Top Sporty Spill-Proof 11oz Toddler Water Bottle, Sippy Cups for Toddlers 1-3, Push-To-Open Lid Helps Keep Spout Clean, BPA Free, Blue and Red, Pack of 2","tommee tippee insulated flip top sporty spill-proof 11oz toddler water bottle, sippy cups for toddlers 1-3, push-to-open lid helps keep spout clean, bpa free, blue and red, pack of 2",30,"Tommee Tippee Insulated Flip Top Sporty Spill-Proof Toddler Water Bottle, Sippy Cups for Toddlers 1-3, Push-To-Open Lid Helps Keep Spout Clean, BPA Free, and",Tommee Tippee,Tommee Tippee,4.2,153.0,15.53,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,21.155200930137244,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/31Y16G2rvkL._SY300_SX300_QL70_FMwebp_.jpg,
